plant_id,scientific_name,synonym,botanist_last_name
1,Ficus erecta,Ficus taquetii,taquet
1,Ficus erecta,Ficus sieboldii,siebold
2,Hemiptelea davidii,Hemiptelea davidii,david
2,Hemiptelea davidii,Planera davidii,david
2,Hemiptelea davidii,Abelicea davidii,david
3,Acalypha amentacea,Acalypha warburgii,warburg
4,Carissa spinarum,Carissa dalzellii,dalzell
4,Carissa spinarum,Carissa brownii,brown
4,Carissa spinarum,Damnacanthus esquirolii,esquirol
4,Carissa spinarum,Arduina campenonii,campenon
5,Solanum hasslerianum,Solanum brownii,brown
6,Chrysojasminum humile,Jasminum wallichii,wallich
6,Chrysojasminum humile,Jasminum jacquemontii,jacquemont
7,Juniperus cedrus,Juniperus webbii,webb
8,Alternanthera pungens,Achyranthes lorentzii,lorentz
8,Alternanthera pungens,Alternanthera lorentzii,lorentz
9,Triumfetta rhomboidea,Triumfetta vahlii,vahl
10,Cephalotaxus oliveri,Cephalotaxus griffithii,griffith
11,Piper longum,Piper roxburghii,roxburgh
11,Piper longum,Chavica roxburghii,roxburgh
12,Najas marina,Najas marina var. ohwii,ohw
12,Najas marina,Najas marina var. riedelii,riedel
12,Najas marina,Najas marina subsp. ehrenbergii,ehrenberg
13,Plantago lanceolata,Plantago preslii,presl
13,Plantago lanceolata,Plantago schottii,schott
13,Plantago lanceolata,Plantago linkii,link
14,Solanum album,Solanum gaudichaudii,gaudichaud
14,Solanum album,Solanum cavanillesii,cavanilles
14,Solanum album,Solanum jacquinii,jacquin
14,Solanum album,Solanum macannii,macann
14,Solanum album,Solanum cumingii,cuming
14,Solanum album,Solanum melongena subsp. cumingii,cuming
14,Solanum album,Solanum requienii,requien
14,Solanum album,Solanum junghuhnii,junghuhn
14,Solanum album,Solanum vincentii,vincent
14,Solanum album,Solanum nelsonii,nelson
14,Solanum album,Solanum heynii,heyn
14,Solanum album,Solanum kurzii,kurz
15,Ophrys tenthredinifera,Ophrys tenthredinifera subsp. guimaraesii,guimaraes
15,Ophrys tenthredinifera,Ophrys tenthredinifera var. guimaraesii,guimaraes
15,Ophrys tenthredinifera,Ophrys tenthredinifera f. choffatii,choffat
15,Ophrys tenthredinifera,Ophrys normanii,norman
16,Iris pseudacorus,Iris bastardii,bastard
17,Sclerophylax kurtzii,Sclerophylax kurtzii,kurtz
18,Trimezia martinicensis,Xanthocromyon herbertii,herbert
19,Tritonia gladiolaris,Tritonia krausii,kraus
20,Sisyrinchium angustifolium,Sisyrinchium nuttallii,nuttall
21,Moraea setifolia,Moraea rogersii,rogers
21,Moraea setifolia,Helixyra rogersii,rogers
21,Moraea setifolia,Gynandriris rogersii,rogers
22,Crocus veluchensis,Crocus pallasii,pallas
22,Crocus veluchensis,Crocus elwesii,elwes
22,Crocus veluchensis,Crocus thiebautii,thiebaut
23,Iris jacquinii,Iris jacquinii,jacquin
23,Iris jacquinii,Xiphion jacquinii,jacquin
24,Sisyrinchium rosulatum,Sisyrinchium brownii,brown
25,Iris laevigata,Iris gmelinii,gmelin
25,Iris laevigata,Iris dierinckii,dierinck
26,Crocus tournefortii,Crocus tournefortii,tournefort
26,Crocus tournefortii,Crocus boryi subsp. tournefortii,tournefort
27,Ranunculus tuberosus,Ranunculus lecokii,lecok
27,Ranunculus tuberosus,Ranunculus crantzii,crantz
27,Ranunculus tuberosus,Ranunculus delacourii,delacour
27,Ranunculus tuberosus,Ranunculus amansii,amans
28,Herbertia lahue,Herbertia watsonii,watson
29,Iris ensata,Iris smithii,smith
30,Olsynium douglasii,Olsynium douglasii,douglas
30,Olsynium douglasii,Sisyrinchium douglasii,douglas
31,Crocus biflorus,Crocus parkinsonii,parkinson
32,Gladiolus crassifolius,Gladiolus junodii,junod
32,Gladiolus crassifolius,Gladiolus thomsonii,thomson
32,Gladiolus crassifolius,Gladiolus conrathii,conrath
32,Gladiolus crassifolius,Gladiolus dieterlenii,dieterlen
33,Iris hartwegii,Iris hartwegii,hartweg
33,Iris hartwegii,Limniris hartwegii,hartweg
33,Iris hartwegii,Iris hartwegii subsp. hartwegii,hartweg
34,Aristea ecklonii,Aristea ecklonii,ecklon
34,Aristea ecklonii,Aristea lastii,last
34,Aristea ecklonii,Aristea maitlandii,maitland
35,Babiana nervosa,Gladiolus lamarckii,lamarck
36,Thalassia hemprichii,Thalassia hemprichii,hemprich
37,Crocus fleischeri,Crocus sennii,senn
37,Crocus fleischeri,Crocus kirkii,kirk
38,Watsonia pillansii,Watsonia pillansii,pillans
38,Watsonia pillansii,Watsonia priorii,prior
38,Watsonia pillansii,Watsonia hutchinsonii,hutchinson
39,Sisyrinchium langloisii,Sisyrinchium langloisii,langlois
39,Sisyrinchium langloisii,Sisyrinchium tenuifolium var. seatonii,seaton
39,Sisyrinchium langloisii,Bermudiana hartwegii,hartweg
39,Sisyrinchium langloisii,Sisyrinchium hartwegii,hartweg
40,Moraea pallida,Homeria mossii,moss
41,Phillyrea latifolia,Phillyrea latifolia subsp. daninii,danin
41,Phillyrea latifolia,Phillyrea latifolia var. rodriguezii,rodriguez
41,Phillyrea latifolia,Phillyrea trabutii,trabut
41,Phillyrea latifolia,Phillyrea angustifolia subsp. rodriguezii,rodriguez
41,Phillyrea latifolia,Phillyrea cadevallii,cadevall
41,Phillyrea latifolia,Phillyrea jahandiezii,jahandiez
41,Phillyrea latifolia,Phillyrea latifolia subsp. rodriguezii,rodriguez
42,Aethionema arabicum,Aethionema buxbaumii,buxbaum
42,Aethionema arabicum,Thlaspi buxbaumii,buxbaum
43,Gladiolus ecklonii,Gladiolus ecklonii,ecklon
44,Gladiolus rogersii,Gladiolus rogersii,rogers
44,Gladiolus rogersii,Gladiolus rogersii var. vlokii,vlok
44,Gladiolus rogersii,Gladiolus burchellii,burchell
45,Hesperantha bachmannii,Hesperantha bachmannii,bachmann
46,Crocus aleppicus,Crocus gaillardotii,gaillardot
47,Gladiolus sericeovillosus,Gladiolus ludwigii,ludwig
48,Gladiolus woodii,Gladiolus woodii,wood
49,Daucus carota,Daucus allionii,allion
49,Daucus carota,Daucus kotovii,kotov
50,Moraea ochroleuca,Homeria lucasii,lucas
51,Babiana bainesii,Babiana bainesii,baines
52,Lapeirousia jacquinii,Lapeirousia jacquinii,jacquin
53,Sisyrinchium luzula,Sisyrinchium burchellii,burchell
54,Geniostoma rupestre,Geniostoma macgregorii,macgregor
54,Geniostoma rupestre,Geniostoma brassii,brass
54,Geniostoma rupestre,Geniostoma gilgii,gilg
54,Geniostoma rupestre,Geniostoma fleischmannii,fleischmann
55,Calicotome villosa,Cytisus preslii,presl
56,Cypella herbertii,Cypella herbertii,herbert
56,Cypella herbertii,Tigridia herbertii,herbert
56,Cypella herbertii,Moraea herbertii,herbert
56,Cypella herbertii,Phalocallis herbertii,herbert
57,Pandanus tectorius,Pandanus douglasii,douglas
57,Pandanus tectorius,Pandanus menziesii,menzies
57,Pandanus tectorius,Pandanus parhamii,parham
